,CPU time,Time,Sum,CPU unit,Time unit,Job_nr,Cost
Job243v4_7,469.0,468.0,937.0, ms,ms.,Job243v4,132.84
Job243v4_8,556.0,557.0,1113.0, ms,ms.,Job243v4,166.24
Job243v4_9,591.0,591.0,1182.0, ms,ms.,Job243v4,164.516
Job243v4_10,88.0,88.0,176.0, ms,ms.,Job243v4,21.046
Job243v4_11,182.0,182.0,364.0, ms,ms.,Job243v4,55.6518
Job243v4_12,60.0,60.0,120.0, ms,ms.,Job243v4,18.961
Job243v4_13,161.0,173.0,334.0, ms,ms.,Job243v4,53.5667
Job243v4_14,463.0,463.0,926.0, ms,ms.,Job243v4,97.4792
Job243v4_15,510.0,511.0,1021.0, ms,ms.,Job243v4,95.7546
Job243v4_16,1081.0,1081.0,2162.0, ms,ms.,Job243v4,44791.7
Job243v4_17,1092.0,1092.0,2184.0, ms,ms.,Job243v4,44789.9
Job243v4_18,537.0,537.0,1074.0, ms,ms.,Job243v4,93.1839
Job243v4_19,577.0,577.0,1154.0, ms,ms.,Job243v4,91.4594
Job244v0_0,16284.0,17597.0,33881.0, ms,ms.,Job244v0,26790200.0
Job244v0_1,14619.0,15416.0,30035.0, ms,ms.,Job244v0,991.744
Job244v0_2,3024.0,3866.0,6890.0, ms,ms.,Job244v0,368.214
Job244v0_4,42409.0,43608.0,86017.0, ms,ms.,Job244v0,3433.94
Job244v0_6,5283.0,6544.0,11827.0, ms,ms.,Job244v0,963.266
Job244v0_8,19861.0,21139.0,41000.0, ms,ms.,Job244v0,50233400.0
Job244v0_9,6193.0,7058.0,13251.0, ms,ms.,Job244v0,26780500.0
Job244v1_0,58293.0,62170.0,120463.0, ms,ms.,Job244v1,1780.68
Job244v1_5,33337.0,38395.0,71732.0, ms,ms.,Job244v1,698.209
Job244v1_6,26277.0,29971.0,56248.0, ms,ms.,Job244v1,1368.71
Job244v1_7,98604.0,102711.0,201315.0, ms,ms.,Job244v1,7909.61
Job244v3_0,27832.0,29547.0,57379.0, ms,ms.,Job244v3,17168.2
Job244v3_2,83064.0,83075.0,166139.0, ms,ms.,Job244v3,16789.3
Job244v3_3,82257.0,82266.0,164523.0, ms,ms.,Job244v3,16793.4
Job244v3_4,166781.0,169282.0,336063.0, ms,ms.,Job244v3,47351.4
Job244v3_6,9664.0,9674.0,19338.0, ms,ms.,Job244v3,15872.1
Job244v3_7,151935.0,154427.0,306362.0, ms,ms.,Job244v3,212087.0
Job244v3_9,9506.0,9516.0,19022.0, ms,ms.,Job244v3,59863.8
Job244v4_5,34489.0,38490.0,72979.0, ms,ms.,Job244v4,6702230.0
Job244v4_7,19329.0,22279.0,41608.0, ms,ms.,Job244v4,50231500.0
Job244v4_8,14800.0,16871.0,31671.0, ms,ms.,Job244v4,949.024
Job245v0_0,261.0,282.0,543.0, ms,ms.,Job245v0,27.3845
Job245v0_1,466.0,469.0,935.0, ms,ms.,Job245v0,93.0758
Job245v1_0,17.0,17.0,34.0, ms,ms.,Job245v1,3.11827
Job245v1_1,124.0,123.0,247.0, ms,ms.,Job245v1,8.62184
Job245v2_0,151.0,176.0,327.0, ms,ms.,Job245v2,15.3358
Job245v2_1,221.0,231.0,452.0, ms,ms.,Job245v2,13.8066
Job245v3_0,20.0,20.0,40.0, ms,ms.,Job245v3,3.61465
Job245v3_1,165.0,164.0,329.0, ms,ms.,Job245v3,11.1447
Job245v4_0,1.0,1.0,2.0, ms,ms.,Job245v4,0.208157
Job245v4_1,4.0,3.0,7.0, ms,ms.,Job245v4,0.473236
Job246v0_0,31842.0,37597.0,69439.0, ms,ms.,Job246v0,2352.89
Job246v0_2,32664.0,40722.0,73386.0, ms,ms.,Job246v0,2352.05
Job246v0_3,30329.0,35867.0,66196.0, ms,ms.,Job246v0,3505.75
Job246v0_4,24805.0,30307.0,55112.0, ms,ms.,Job246v0,2290.56
Job246v0_5,23606.0,29242.0,52848.0, ms,ms.,Job246v0,2289.02
Job246v0_7,25177.0,33310.0,58487.0, ms,ms.,Job246v0,2327.18
Job246v0_8,23435.0,29035.0,52470.0, ms,ms.,Job246v0,2287.9
Job246v0_9,35660.0,42392.0,78052.0, ms,ms.,Job246v0,6711.92
Job246v1_0,576.0,691.0,1267.0, ms,ms.,Job246v1,60.8653
Job246v1_1,470.0,581.0,1051.0, ms,ms.,Job246v1,59.7499
Job246v1_2,780.0,895.0,1675.0, ms,ms.,Job246v1,19426.4
Job246v1_3,489.0,599.0,1088.0, ms,ms.,Job246v1,66.5238
Job246v1_4,711.0,838.0,1549.0, ms,ms.,Job246v1,351.937
Job246v1_5,7246.0,7368.0,14614.0, ms,ms.,Job246v1,10698.5
Job246v1_6,528.0,641.0,1169.0, ms,ms.,Job246v1,64.3247
Job246v1_7,382.0,483.0,865.0, ms,ms.,Job246v1,30.0417
Job246v1_8,611.0,732.0,1343.0, ms,ms.,Job246v1,92.5577
Job246v2_0,5488.0,5775.0,11263.0, ms,ms.,Job246v2,20157500.0
Job246v2_5,10815.0,11361.0,22176.0, ms,ms.,Job246v2,50231800.0
Job246v2_6,4242.0,4444.0,8686.0, ms,ms.,Job246v2,549.307
Job246v2_8,2261.0,2570.0,4831.0, ms,ms.,Job246v2,493.379
Job246v3_0,6062.0,6062.0,12124.0, ms,ms.,Job246v3,405.096
Job246v3_1,10534.0,10535.0,21069.0, ms,ms.,Job246v3,989.759
Job246v3_2,8730.0,8731.0,17461.0, ms,ms.,Job246v3,989.759
Job246v3_3,5740.0,5741.0,11481.0, ms,ms.,Job246v3,408.4
Job246v3_4,26972.0,26975.0,53947.0, ms,ms.,Job246v3,952.841
Job246v3_5,27056.0,27058.0,54114.0, ms,ms.,Job246v3,958.692
Job246v3_6,8751.0,8753.0,17504.0, ms,ms.,Job246v3,578.891
Job246v3_7,9336.0,9337.0,18673.0, ms,ms.,Job246v3,625.645
Job246v3_8,27198.0,27202.0,54400.0, ms,ms.,Job246v3,1001.37
Job246v3_9,6005.0,6005.0,12010.0, ms,ms.,Job246v3,399.244
Job246v4_0,2270.0,2800.0,5070.0, ms,ms.,Job246v4,293.002
Job246v4_4,29469.0,30014.0,59483.0, ms,ms.,Job246v4,1677100.0
Job246v4_5,7303.0,7669.0,14972.0, ms,ms.,Job246v4,891.836
Job246v4_6,10736.0,11357.0,22093.0, ms,ms.,Job246v4,1986.23
Job246v4_7,49509.0,49890.0,99399.0, ms,ms.,Job246v4,6210.05
Job246v4_9,7520.0,8038.0,15558.0, ms,ms.,Job246v4,893.077
Job248v0_0,16.0,16.0,32.0, ms,ms.,Job248v0,3.04109
Job248v0_1,30.0,30.0,60.0, ms,ms.,Job248v0,3.06051
Job248v1_0,3.0,2.0,5.0, ms,ms.,Job248v1,0.17574
Job248v1_1,3.0,3.0,6.0, ms,ms.,Job248v1,0.170997
Job248v2_0,1.0,0.0,1.0, ms,ms.,Job248v2,0.0121971
Job248v2_1,0.0,0.0,0.0, ms,ms.,Job248v2,0.003325
Job248v3_0,1.0,0.0,1.0, ms,ms.,Job248v3,0.0121653
Job248v3_1,0.0,0.0,0.0, ms,ms.,Job248v3,0.003291
Job248v4_0,517.0,516.0,1033.0, ms,ms.,Job248v4,89.4254
Job248v4_1,935.0,935.0,1870.0, ms,ms.,Job248v4,92.4173
Job249v0_2,51273.0,51284.0,102557.0, ms,ms.,Job249v0,4517.7
Job249v0_3,55970.0,55977.0,111947.0, ms,ms.,Job249v0,5543.58
Job249v0_10,7582.0,7597.0,15179.0, ms,ms.,Job249v0,533.539
Job249v0_11,12366.0,12369.0,24735.0, ms,ms.,Job249v0,1559.42
Job249v0_12,67456.0,67464.0,134920.0, ms,ms.,Job249v0,20613.1
Job249v0_13,71381.0,71390.0,142771.0, ms,ms.,Job249v0,21639.0
Job249v0_14,6081.0,6083.0,12164.0, ms,ms.,Job249v0,214.101
Job249v0_15,10906.0,10907.0,21813.0, ms,ms.,Job249v0,1239.99
Job249v0_18,1358.0,1358.0,2716.0, ms,ms.,Job249v0,144.436
Job249v0_19,6096.0,6104.0,12200.0, ms,ms.,Job249v0,1170.32
Job249v1_0,6572.0,6572.0,13144.0, ms,ms.,Job249v1,24677500.0
Job249v1_1,7225.0,7234.0,14459.0, ms,ms.,Job249v1,24677600.0
Job249v1_4,3703.0,3703.0,7406.0, ms,ms.,Job249v1,488.723
Job249v1_5,4277.0,4279.0,8556.0, ms,ms.,Job249v1,513.162
Job249v1_12,3605.0,3605.0,7210.0, ms,ms.,Job249v1,488.394
Job249v1_13,4240.0,4239.0,8479.0, ms,ms.,Job249v1,512.833
Job249v1_14,3507.0,3507.0,7014.0, ms,ms.,Job249v1,486.388
Job249v1_15,4154.0,4155.0,8309.0, ms,ms.,Job249v1,510.828
Job249v1_16,31079.0,31083.0,62162.0, ms,ms.,Job249v1,124207000.0
Job249v1_17,32078.0,32082.0,64160.0, ms,ms.,Job249v1,124207000.0
Job249v1_18,3280.0,3281.0,6561.0, ms,ms.,Job249v1,472.228
Job249v1_19,3925.0,3925.0,7850.0, ms,ms.,Job249v1,496.667
Job249v2_2,955.0,955.0,1910.0, ms,ms.,Job249v2,106.579
Job249v2_3,8196.0,8202.0,16398.0, ms,ms.,Job249v2,1748.4
Job249v2_4,962.0,965.0,1927.0, ms,ms.,Job249v2,106.103
Job249v2_5,8163.0,8168.0,16331.0, ms,ms.,Job249v2,1747.92
Job249v2_8,6193.0,6198.0,12391.0, ms,ms.,Job249v2,384.296
Job249v2_9,13775.0,13782.0,27557.0, ms,ms.,Job249v2,2032.11
Job249v2_14,10120.0,10128.0,20248.0, ms,ms.,Job249v2,541.038
Job249v2_15,18300.0,18309.0,36609.0, ms,ms.,Job249v2,2189.98
Job249v3_10,746.0,748.0,1494.0, ms,ms.,Job249v3,225.912
Job249v3_11,730.0,731.0,1461.0, ms,ms.,Job249v3,280.069
Job249v3_16,1001.0,1000.0,2001.0, ms,ms.,Job249v3,159.156
Job249v3_17,1003.0,1003.0,2006.0, ms,ms.,Job249v3,213.313
Job249v3_18,667.0,666.0,1333.0, ms,ms.,Job249v3,18318300.0
Job249v3_19,665.0,665.0,1330.0, ms,ms.,Job249v3,18318400.0
Job249v4_2,2196.0,2196.0,4392.0, ms,ms.,Job249v4,310.887
Job249v4_3,3070.0,3071.0,6141.0, ms,ms.,Job249v4,1341.36
Job249v4_4,1155.0,1155.0,2310.0, ms,ms.,Job249v4,233.926
Job249v4_5,1981.0,1981.0,3962.0, ms,ms.,Job249v4,1264.4
Job249v4_8,2170.0,2170.0,4340.0, ms,ms.,Job249v4,313.982
Job249v4_9,2993.0,2992.0,5985.0, ms,ms.,Job249v4,1344.46
Job249v4_10,233.0,232.0,465.0, ms,ms.,Job249v4,89.8689
Job249v4_11,1051.0,1051.0,2102.0, ms,ms.,Job249v4,1120.35
Job249v4_12,132303.0,132319.0,264622.0, ms,ms.,Job249v4,35161.8
Job249v4_13,131962.0,131978.0,263940.0, ms,ms.,Job249v4,36192.2
Job249v4_14,227.0,228.0,455.0, ms,ms.,Job249v4,90.9413
Job249v4_15,1045.0,1047.0,2092.0, ms,ms.,Job249v4,1121.42
Job249v4_16,1159.0,1159.0,2318.0, ms,ms.,Job249v4,240.014
Job249v4_17,1980.0,1984.0,3964.0, ms,ms.,Job249v4,1270.49
Job250v0_2,222.0,225.0,447.0, ms,ms.,Job250v0,3650030.0
Job250v0_3,222.0,225.0,447.0, ms,ms.,Job250v0,3650030.0
Job250v0_6,684.0,689.0,1373.0, ms,ms.,Job250v0,635.765
Job250v0_7,676.0,677.0,1353.0, ms,ms.,Job250v0,637.183
Job250v0_8,751.0,754.0,1505.0, ms,ms.,Job250v0,3066170.0
Job250v0_9,751.0,751.0,1502.0, ms,ms.,Job250v0,3066170.0
Job250v0_10,10013.0,10018.0,20031.0, ms,ms.,Job250v0,2121.5
Job250v0_11,10070.0,10073.0,20143.0, ms,ms.,Job250v0,2122.92
Job250v0_12,6646.0,6650.0,13296.0, ms,ms.,Job250v0,919.233
Job250v0_13,6653.0,6654.0,13307.0, ms,ms.,Job250v0,920.651
Job250v0_14,2157.0,2157.0,4314.0, ms,ms.,Job250v0,1174.06
Job250v0_15,2153.0,2156.0,4309.0, ms,ms.,Job250v0,1175.47
Job250v0_16,881.0,882.0,1763.0, ms,ms.,Job250v0,1267.43
Job250v0_17,912.0,915.0,1827.0, ms,ms.,Job250v0,1268.85
Job250v3_4,15552.0,15753.0,31305.0, ms,ms.,Job250v3,50231100.0
Job250v3_5,75728.0,76294.0,152022.0, ms,ms.,Job250v3,50242300.0
Job250v3_10,14172.0,14240.0,28412.0, ms,ms.,Job250v3,50231100.0
Job250v3_11,71160.0,71310.0,142470.0, ms,ms.,Job250v3,50242300.0
Job250v3_12,16347.0,16387.0,32734.0, ms,ms.,Job250v3,1702.47
Job250v3_13,73675.0,73886.0,147561.0, ms,ms.,Job250v3,12913.1
Job250v3_16,38625.0,38682.0,77307.0, ms,ms.,Job250v3,2288.89
Job250v3_17,95265.0,95466.0,190731.0, ms,ms.,Job250v3,13499.5
Job250v4_4,10487.0,10557.0,21044.0, ms,ms.,Job250v4,1097.4
Job250v4_5,11186.0,11238.0,22424.0, ms,ms.,Job250v4,1156.54
Job250v4_14,5270.0,5360.0,10630.0, ms,ms.,Job250v4,1331300.0
Job250v4_15,5661.0,5710.0,11371.0, ms,ms.,Job250v4,1331320.0
Job250v4_18,9388.0,9459.0,18847.0, ms,ms.,Job250v4,926.053
Job250v4_19,9652.0,9707.0,19359.0, ms,ms.,Job250v4,958.359
Job251v0_2,1889.0,1890.0,3779.0, ms,ms.,Job251v0,282.461
Job251v0_3,155653.0,155676.0,311329.0, ms,ms.,Job251v0,4125.38
Job251v0_4,114536.0,114551.0,229087.0, ms,ms.,Job251v0,8645.24
Job251v0_8,156018.0,156039.0,312057.0, ms,ms.,Job251v0,8624.08
Job251v0_12,1684.0,1684.0,3368.0, ms,ms.,Job251v0,404.35
Job251v0_13,154368.0,154390.0,308758.0, ms,ms.,Job251v0,4247.27
Job251v0_14,15624.0,15625.0,31249.0, ms,ms.,Job251v0,414.466
Job251v0_15,170357.0,170377.0,340734.0, ms,ms.,Job251v0,4257.38
Job251v0_16,24992.0,25009.0,50001.0, ms,ms.,Job251v0,9085.75
Job251v0_17,181548.0,182582.0,364130.0, ms,ms.,Job251v0,12928.7
Job251v0_18,13996.0,13998.0,27994.0, ms,ms.,Job251v0,410.519
Job251v0_19,167502.0,167524.0,335026.0, ms,ms.,Job251v0,4253.43
Job251v1_0,28034.0,28425.0,56459.0, ms,ms.,Job251v1,50231800.0
Job251v1_1,37066.0,37935.0,75001.0, ms,ms.,Job251v1,50233400.0
Job251v1_8,10653.0,10883.0,21536.0, ms,ms.,Job251v1,51123300.0
Job251v1_9,20414.0,21208.0,41622.0, ms,ms.,Job251v1,51124900.0
Job251v1_12,23761.0,24127.0,47888.0, ms,ms.,Job251v1,1162.12
Job251v1_13,33631.0,34371.0,68002.0, ms,ms.,Job251v1,2755.45
Job251v1_16,28252.0,28829.0,57081.0, ms,ms.,Job251v1,1752.89
Job251v1_17,37757.0,38716.0,76473.0, ms,ms.,Job251v1,3346.22
Job251v1_18,5456.0,5720.0,11176.0, ms,ms.,Job251v1,302.307
Job251v1_19,15589.0,16521.0,32110.0, ms,ms.,Job251v1,1890.81
Job251v2_2,183450.0,183475.0,366925.0, ms,ms.,Job251v2,4442.16
Job251v2_6,19130.0,19162.0,38292.0, ms,ms.,Job251v2,2511.68
Job251v2_14,32560.0,32832.0,65392.0, ms,ms.,Job251v2,3087.45
Job251v3_0,10115.0,10878.0,20993.0, ms,ms.,Job251v3,1875.89
Job251v3_1,24041.0,24579.0,48620.0, ms,ms.,Job251v3,1700.82
Job251v3_2,11214.0,11730.0,22944.0, ms,ms.,Job251v3,50232100.0
Job251v3_3,25081.0,25573.0,50654.0, ms,ms.,Job251v3,50232000.0
Job251v3_4,9638.0,10110.0,19748.0, ms,ms.,Job251v3,50231400.0
Job251v3_5,23344.0,23870.0,47214.0, ms,ms.,Job251v3,50231200.0
Job251v3_6,10247.0,10751.0,20998.0, ms,ms.,Job251v3,1894.28
Job251v3_7,24435.0,24978.0,49413.0, ms,ms.,Job251v3,1719.2
Job251v3_8,11537.0,12164.0,23701.0, ms,ms.,Job251v3,50231800.0
Job251v3_9,25368.0,25890.0,51258.0, ms,ms.,Job251v3,50231600.0
Job251v3_10,10005.0,10609.0,20614.0, ms,ms.,Job251v3,1872.33
Job251v3_11,23990.0,24500.0,48490.0, ms,ms.,Job251v3,1697.26
Job251v3_12,11166.0,11668.0,22834.0, ms,ms.,Job251v3,50232100.0
Job251v3_13,24947.0,25468.0,50415.0, ms,ms.,Job251v3,50232000.0
Job251v3_14,6872.0,7484.0,14356.0, ms,ms.,Job251v3,1168.29
Job251v3_15,20696.0,21216.0,41912.0, ms,ms.,Job251v3,993.219
Job251v3_18,74362.0,75144.0,149506.0, ms,ms.,Job251v3,7167.14
Job251v3_19,87997.0,88516.0,176513.0, ms,ms.,Job251v3,6992.07
Job251v4_4,180605.0,180767.0,361372.0, ms,ms.,Job251v4,7750.36
Job251v4_12,50940.0,51088.0,102028.0, ms,ms.,Job251v4,5117.7
Job251v4_16,45493.0,45632.0,91125.0, ms,ms.,Job251v4,5146.5
Job252v0_0,1788.0,1789.0,3577.0, ms,ms.,Job252v0,466168.0
Job252v0_1,1768.0,1768.0,3536.0, ms,ms.,Job252v0,466169.0
Job252v0_2,1755.0,1755.0,3510.0, ms,ms.,Job252v0,4114400.0
Job252v0_3,1720.0,1719.0,3439.0, ms,ms.,Job252v0,4114400.0
Job252v0_4,216.0,216.0,432.0, ms,ms.,Job252v0,243.604
Job252v0_5,215.0,215.0,430.0, ms,ms.,Job252v0,244.455
Job252v0_6,213.0,213.0,426.0, ms,ms.,Job252v0,22632.7
Job252v0_7,216.0,215.0,431.0, ms,ms.,Job252v0,22633.5
Job252v0_8,200.0,199.0,399.0, ms,ms.,Job252v0,211.074
Job252v0_9,200.0,199.0,399.0, ms,ms.,Job252v0,211.926
Job252v0_10,1712.0,1712.0,3424.0, ms,ms.,Job252v0,360035000000.0
Job252v0_11,1719.0,1719.0,3438.0, ms,ms.,Job252v0,360035000000.0
Job252v0_12,226.0,228.0,454.0, ms,ms.,Job252v0,462589.0
Job252v0_13,224.0,223.0,447.0, ms,ms.,Job252v0,462590.0
Job252v0_14,1804.0,1803.0,3607.0, ms,ms.,Job252v0,540849.0
Job252v0_15,1781.0,1780.0,3561.0, ms,ms.,Job252v0,540850.0
Job252v0_18,1466.0,1466.0,2932.0, ms,ms.,Job252v0,16645.1
Job252v0_19,1436.0,1436.0,2872.0, ms,ms.,Job252v0,16646.0
Job252v2_2,35367.0,35385.0,70752.0, ms,ms.,Job252v2,4578.73
Job252v2_3,35369.0,35383.0,70752.0, ms,ms.,Job252v2,4586.48
Job252v2_18,1266.0,1276.0,2542.0, ms,ms.,Job252v2,1014.16
Job252v2_19,1296.0,1306.0,2602.0, ms,ms.,Job252v2,1021.91
Job253v1_6,17169.0,17343.0,34512.0, ms,ms.,Job253v1,2388.82
Job253v1_7,20129.0,20840.0,40969.0, ms,ms.,Job253v1,2521.27
Job253v1_8,3755.0,3885.0,7640.0, ms,ms.,Job253v1,21967.5
Job253v1_9,6640.0,7343.0,13983.0, ms,ms.,Job253v1,22071.0
Job253v1_14,32051.0,32192.0,64243.0, ms,ms.,Job253v1,655160.0
Job253v1_15,35065.0,35756.0,70821.0, ms,ms.,Job253v1,655292.0
Job253v1_16,15662.0,15991.0,31653.0, ms,ms.,Job253v1,22859.1
Job253v1_17,19205.0,19894.0,39099.0, ms,ms.,Job253v1,22969.5
Job253v3_0,11769.0,12088.0,23857.0, ms,ms.,Job253v3,50231400.0
Job253v3_1,12637.0,13752.0,26389.0, ms,ms.,Job253v3,50231400.0
Job253v3_14,20578.0,21194.0,41772.0, ms,ms.,Job253v3,2255.44
Job253v3_15,21815.0,23106.0,44921.0, ms,ms.,Job253v3,2322.5
Job254v0_2,32337.0,33916.0,66253.0, ms,ms.,Job254v0,1500.61
Job254v0_3,85098.0,92852.0,177950.0, ms,ms.,Job254v0,3143.03
Job254v0_6,35194.0,37159.0,72353.0, ms,ms.,Job254v0,2850.73
Job254v0_7,84955.0,91994.0,176949.0, ms,ms.,Job254v0,4569.56
Job254v0_14,37625.0,39444.0,77069.0, ms,ms.,Job254v0,77011100.0
Job254v0_15,87656.0,95427.0,183083.0, ms,ms.,Job254v0,77012800.0
Job254v4_4,97872.0,98124.0,195996.0, ms,ms.,Job254v4,50240600.0
Job254v4_6,88398.0,88499.0,176897.0, ms,ms.,Job254v4,14446.4
Job254v4_16,77357.0,77369.0,154726.0, ms,ms.,Job254v4,9375.62
Job255v1_0,1373.0,1374.0,2747.0, ms,ms.,Job255v1,43180100.0
Job255v1_1,1369.0,1369.0,2738.0, ms,ms.,Job255v1,43180100.0
Job255v1_2,1591.0,1678.0,3269.0, ms,ms.,Job255v1,238.203
Job255v1_3,1594.0,1681.0,3275.0, ms,ms.,Job255v1,212.816
Job255v1_8,9752.0,9756.0,19508.0, ms,ms.,Job255v1,1803840000000.0
Job255v1_9,9651.0,9652.0,19303.0, ms,ms.,Job255v1,1803840000000.0
Job255v1_14,1421.0,1420.0,2841.0, ms,ms.,Job255v1,359734.0
Job255v1_15,1390.0,1391.0,2781.0, ms,ms.,Job255v1,359709.0
Job256v0_0,6102.0,6129.0,12231.0, ms,ms.,Job256v0,2539120.0
Job256v0_1,6477.0,6502.0,12979.0, ms,ms.,Job256v0,2539140.0
Job256v0_2,9094.0,9119.0,18213.0, ms,ms.,Job256v0,3127380.0
Job256v0_3,9580.0,9607.0,19187.0, ms,ms.,Job256v0,3127390.0
Job256v0_4,5703.0,5737.0,11440.0, ms,ms.,Job256v0,698.14
Job256v0_5,6081.0,6098.0,12179.0, ms,ms.,Job256v0,709.316
Job256v0_6,6075.0,6088.0,12163.0, ms,ms.,Job256v0,2539120.0
Job256v0_7,6479.0,6489.0,12968.0, ms,ms.,Job256v0,2539130.0
Job256v0_8,8764.0,8784.0,17548.0, ms,ms.,Job256v0,50231200.0
Job256v0_9,9175.0,9190.0,18365.0, ms,ms.,Job256v0,50231200.0
Job256v0_10,753.0,770.0,1523.0, ms,ms.,Job256v0,128.351
Job256v0_11,1098.0,1121.0,2219.0, ms,ms.,Job256v0,139.527
Job256v0_12,7742.0,7765.0,15507.0, ms,ms.,Job256v0,3127390.0
Job256v0_13,8125.0,8141.0,16266.0, ms,ms.,Job256v0,3127410.0
Job256v0_14,5893.0,5908.0,11801.0, ms,ms.,Job256v0,734.216
Job256v0_15,6219.0,6236.0,12455.0, ms,ms.,Job256v0,745.392
Job256v0_16,3201.0,3218.0,6419.0, ms,ms.,Job256v0,2538640.0
Job256v0_17,3530.0,3544.0,7074.0, ms,ms.,Job256v0,2538650.0
Job256v1_0,2.0,2.0,4.0, ms,ms.,Job256v1,0.218501
Job256v1_1,3.0,2.0,5.0, ms,ms.,Job256v1,0.216025
Job256v1_2,3.0,2.0,5.0, ms,ms.,Job256v1,0.239879
Job256v1_3,3.0,2.0,5.0, ms,ms.,Job256v1,0.237403
Job256v1_4,32.0,32.0,64.0, ms,ms.,Job256v1,0.912516
Job256v1_5,33.0,32.0,65.0, ms,ms.,Job256v1,0.91004
Job256v1_6,2.0,2.0,4.0, ms,ms.,Job256v1,0.239456
Job256v1_7,3.0,2.0,5.0, ms,ms.,Job256v1,0.236979
Job256v1_8,2.0,2.0,4.0, ms,ms.,Job256v1,0.241118
Job256v1_9,3.0,2.0,5.0, ms,ms.,Job256v1,0.238642
Job256v1_10,2.0,2.0,4.0, ms,ms.,Job256v1,0.344237
Job256v1_11,3.0,3.0,6.0, ms,ms.,Job256v1,0.341761
Job256v1_12,2.0,2.0,4.0, ms,ms.,Job256v1,0.222419
Job256v1_13,3.0,2.0,5.0, ms,ms.,Job256v1,0.219943
Job256v1_14,33.0,33.0,66.0, ms,ms.,Job256v1,0.863621
Job256v1_15,33.0,32.0,65.0, ms,ms.,Job256v1,0.861145
Job256v1_16,3.0,2.0,5.0, ms,ms.,Job256v1,0.265914
Job256v1_17,3.0,2.0,5.0, ms,ms.,Job256v1,0.263438
Job256v1_18,16.0,15.0,31.0, ms,ms.,Job256v1,10.9315
Job256v1_19,16.0,15.0,31.0, ms,ms.,Job256v1,10.929
Job256v2_0,76.0,75.0,151.0, ms,ms.,Job256v2,6.75754
Job256v2_1,87.0,87.0,174.0, ms,ms.,Job256v2,7.69433
Job256v2_2,25.0,24.0,49.0, ms,ms.,Job256v2,3.89264
Job256v2_3,46.0,45.0,91.0, ms,ms.,Job256v2,4.82942
Job256v2_4,472.0,472.0,944.0, ms,ms.,Job256v2,28.8683
Job256v2_5,487.0,486.0,973.0, ms,ms.,Job256v2,29.8051
Job256v2_6,1080.0,1080.0,2160.0, ms,ms.,Job256v2,150.606
Job256v2_7,1097.0,1098.0,2195.0, ms,ms.,Job256v2,151.543
Job256v2_8,89.0,88.0,177.0, ms,ms.,Job256v2,19.9819
Job256v2_9,103.0,103.0,206.0, ms,ms.,Job256v2,20.9187
Job256v2_10,14.0,13.0,27.0, ms,ms.,Job256v2,2.78072
Job256v2_11,34.0,34.0,68.0, ms,ms.,Job256v2,3.71751
Job256v2_12,103.0,102.0,205.0, ms,ms.,Job256v2,11.8291
Job256v2_13,115.0,114.0,229.0, ms,ms.,Job256v2,12.7659
Job256v2_14,64.0,63.0,127.0, ms,ms.,Job256v2,14.9505
Job256v2_15,80.0,79.0,159.0, ms,ms.,Job256v2,15.8873
Job256v2_16,52.0,52.0,104.0, ms,ms.,Job256v2,8.83947
Job256v2_17,68.0,68.0,136.0, ms,ms.,Job256v2,9.77626
Job256v2_18,66.0,66.0,132.0, ms,ms.,Job256v2,14.9499
Job256v2_19,79.0,79.0,158.0, ms,ms.,Job256v2,15.8867
Job256v3_0,13.0,13.0,26.0, ms,ms.,Job256v3,2.8089
Job256v3_1,34.0,34.0,68.0, ms,ms.,Job256v3,3.74569
Job256v3_2,27.0,28.0,55.0, ms,ms.,Job256v3,4.18353
Job256v3_3,46.0,45.0,91.0, ms,ms.,Job256v3,5.12031
Job256v3_4,191.0,190.0,381.0, ms,ms.,Job256v3,17.5308
Job256v3_5,207.0,207.0,414.0, ms,ms.,Job256v3,18.4676
Job256v3_6,24.0,24.0,48.0, ms,ms.,Job256v3,4.19244
Job256v3_7,45.0,44.0,89.0, ms,ms.,Job256v3,5.12923
Job256v3_8,4712.0,4713.0,9425.0, ms,ms.,Job256v3,2762.16
Job256v3_9,4798.0,4798.0,9596.0, ms,ms.,Job256v3,2763.1
Job256v3_10,67.0,66.0,133.0, ms,ms.,Job256v3,15.5937
Job256v3_11,82.0,83.0,165.0, ms,ms.,Job256v3,16.5305
Job256v3_12,93.0,92.0,185.0, ms,ms.,Job256v3,26.8548
Job256v3_13,119.0,119.0,238.0, ms,ms.,Job256v3,27.7916
Job256v3_14,71.0,71.0,142.0, ms,ms.,Job256v3,6.78572
Job256v3_15,89.0,89.0,178.0, ms,ms.,Job256v3,7.72251
Job256v3_16,72.0,71.0,143.0, ms,ms.,Job256v3,4.71692
Job256v3_17,90.0,90.0,180.0, ms,ms.,Job256v3,5.65371
Job256v3_18,62.0,61.0,123.0, ms,ms.,Job256v3,14.968
Job256v3_19,79.0,78.0,157.0, ms,ms.,Job256v3,15.9048
Job256v4_2,21107.0,21115.0,42222.0, ms,ms.,Job256v4,1162320.0
Job256v4_3,25047.0,25079.0,50126.0, ms,ms.,Job256v4,1163270.0
Job256v4_6,14403.0,14404.0,28807.0, ms,ms.,Job256v4,944.219
Job256v4_7,18544.0,18546.0,37090.0, ms,ms.,Job256v4,1898.48
